6.00000e+1, NaN, 1.83542e+51, 1.19378e+51, 7.57044e+50, 4.68090e+50, 3.04450e+50, 1.93070e+50, 1.32093e+50, 8.81160e+49, 3.28461e+46
7.95861e+1, NaN, 2.42446e+51, 1.61730e+51, 1.02563e+51, 6.34158e+50, 4.02157e+50, 2.61567e+50, 1.74485e+50, 1.19378e+50, 5.44833e+46
8.20955e+1, NaN, 1.83542e+51, 1.10651e+51, 7.38128e+50, 4.68090e+50, 2.96843e+50, 1.93070e+50, 1.32093e+50, 8.81160e+49, 5.31220e+46
1.28369e+2, NaN,         NaN,         NaN, 2.08296e+51, 1.35478e+51, 8.37678e+50, 5.58795e+50, 3.72759e+50, 2.42446e+50, 1.22437e+47
1.61520e+2, NaN,         NaN,         NaN, 3.28461e+51, 2.08296e+51, 1.32093e+51, 8.81160e+50, 5.73115e+50, 3.92109e+50, 1.02563e+47
1.87473e+2, NaN,         NaN,         NaN, 1.88246e+51, 1.22437e+51, 7.57044e+50, 5.05006e+50, 3.36878e+50, 2.24723e+50, 2.30482e+47
3.00515e+2, NaN,         NaN,         NaN,         NaN, 2.24723e+51, 1.38950e+51, 9.03741e+50, 6.02865e+50, 4.02157e+50, 2.08296e+47
5.59120e+2, NaN,         NaN,         NaN,         NaN,         NaN, 2.24723e+51, 1.49908e+51, 9.75014e+50, 6.67077e+50, 1.65875e+47
